tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id	UNK_4	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]
1	10	3	u,迎向世界\0	u,情報取得失敗\0	u,雖然已經送給他禮物，但吉安德還是沒提供詳細的情報。回去告訴倉庫管理員老闆里德吧。\\n\0	0															0															115205.00000000	-180024.00000000	-870.00000000	3	10	3	u,倉庫管理員老闆 里德\0	0	1	1	30533	116016.00000000	-178615.00000000	-948.00000000	u,矮人\0	u,一扇通往寬廣世界的門，就此為你打來。\0	7	53	54	55	56	57	117	118																																																															0						0	0	0	138	0	2	7570	7126										2	1	1										1	2			
1	10	4	u,迎向世界\0	u,你是過關者\0	u,得到了倉庫管理員老闆里德的允准。去見元老巴蘭克，展開旅程。\\n\0	0															0															116016.00000000	-178615.00000000	-948.00000000	3	10	3	u,元老巴蘭克\0	0	1	1	30533	116016.00000000	-178615.00000000	-948.00000000	u,矮人\0	u,一扇通往寬廣世界的門，就此為你打來。\0	7	53	54	55	56	57	117	118																																																															0						0	0	0	138	0	2	7570	7126										2	1	1										1	3			
1	10	-1	u,迎向世界\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	3	10	3	a,	1	1	1	30533	116016.00000000	-178615.00000000	-948.00000000	u,矮人\0	u,一扇通往寬廣世界的門，就此為你打來。\0	7	53	54	55	56	57	117	118																																																															0						0	0	0	138	0	2	7570	7126										2	1	1										1	4			
1	11	1	u,與肯特拉獸人的密會\0	u,拜訪商人雷恩\0	u,到高達特城鎮的武器與防具商店去拜訪商人 雷恩吧。從他那兒接收要轉交給肯特拉獸人部族的軍用品箱子吧。\\n\0	1	7231														1	1														148832.00000000	-58960.00000000	-2965.00000000	74	80	3	u,商人 雷恩\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,沒有條件限制\0	u,好戰的肯特拉獸人們在高達特領地具有雄厚的勢力。警衛凱德曼說是可以給予一個能接近肯特拉部族的機會，並建議了一個任務...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	82045	6047										1	0			
1	11	2	u,與肯特拉獸人的密會\0	u,拜訪肯特拉傳令\0	u,從高達特城鎮的商人 雷恩接收了軍用品箱子。現在將那個轉交給在肯特拉獸人前哨基地的肯特拉傳令 瓦康吧。\\n\0	1	7231														1	1														146980.00000000	-67483.00000000	-3656.00000000	74	80	3	u,肯特拉傳令 瓦康\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,沒有條件限制\0	u,好戰的肯特拉獸人們在高達特領地具有雄厚的勢力。警衛凱德曼說是可以給予一個能接近肯特拉部族的機會，並建議了一個任務...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	82045	6047										1	1			
1	11	-1	u,與肯特拉獸人的密會\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,沒有條件限制\0	u,好戰的肯特拉獸人們在高達特領地具有雄厚的勢力。警衛凱德曼說是可以給予一個能接近肯特拉部族的機會，並建議了一個任務...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	82045	6047										1	2			
1	12	1	u,與巴瑞卡賽勒諾斯的密會\0	u,拜訪商人哈姆特\0	u,到高達特城鎮的武器與防具商店去拜訪商人 哈姆特吧。從他那兒接收要轉交給巴瑞卡賽勒諾斯部族的軍用品箱子吧。\\n\0	1	7232														1	1														149000.00000000	-58876.00000000	-2965.00000000	74	80	3	u,商人 哈姆特\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,沒有條件限制\0	u,戰鬥型的巴瑞卡賽勒諾斯們在高達特領地具有雄厚的勢力。警衛凱德曼說是可以給予一個能接近巴瑞卡部族的機會，並建議了一個任務...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	233125	18142										1	0			
1	12	2	u,與巴瑞卡賽勒諾斯的密會\0	u,拜訪巴瑞卡傳令\0	u,從高達特城鎮的商人 哈姆特接收了軍用品箱子。現在將那個轉交給在巴瑞卡賽勒諾斯兵營的巴瑞卡傳令 那朗 阿夏努克吧。\\n\0	1	7232														1	1														125440.00000000	-40944.00000000	-3701.00000000	74	80	3	u,巴瑞卡傳令 那朗 阿夏努克\0	0	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,沒有條件限制\0	u,戰鬥型的巴瑞卡賽勒諾斯們在高達特領地具有雄厚的勢力。警衛凱德曼說是可以給予一個能接近巴瑞卡部族的機會，並建議了一個任務...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	233125	18142										1	1			
1	12	-1	u,與巴瑞卡賽勒諾斯的密會\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31296	147920.00000000	-59424.00000000	-2982.00000000	u,沒有條件限制\0	u,戰鬥型的巴瑞卡賽勒諾斯們在高達特領地具有雄厚的勢力。警衛凱德曼說是可以給予一個能接近巴瑞卡部族的機會，並建議了一個任務...\0	0																																																																						0						0	0	0	180	0	2	15623	15624										2	233125	18142										1	2			
1	13	1	u,運送小貨物\0	u,運送小貨物\0	u,受到高達特城鎮礦物商人方汀的送貨要請，把小貨物送給諸神熔爐底層的鐵匠沃爾昆。前往諸神熔爐底層，尋找鐵匠沃爾昆。\\n\0	0															0															180352.00000000	-111888.00000000	-5826.00000000	74	80	3	u,鐵匠 沃爾昆\0	0	1	1	31274	146688.00000000	-59008.00000000	-2972.00000000	u,沒有條件限制\0	u,高達特城鎮礦物商人方汀說他有一個急件，需要火速轉達到諸神的熔爐內部…。\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	589092	58794	157834									1	0			
1	13	-1	u,運送小貨物\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31274	146688.00000000	-59008.00000000	-2972.00000000	u,沒有條件限制\0	u,高達特城鎮的礦物商人 方汀說是有個急件，必須火速轉達至諸神的熔爐內部...\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	589092	58794	157834									1	1			
1	14	1	u,考古學者的行蹤\0	u,遞送信函\0	u,高達特城鎮商人里傑要送一封信給朋友，這位友人過去曾是城鎮內的一位考古學家。在幾年前，他曾收到這個朋友的一封信，信裡說他要去帝國之墓，從此也就斷了音訊…\\n\0	0															0															181611.00000000	-75293.00000000	-2728.00000000	74	80	3	a,???\0	0	1	1	31263	149312.00000000	-57360.00000000	-2966.00000000	u,沒有條件限制\0	u,高達特城鎮商人莉潔說他有一封信要交給多年前離開村莊的考古學家朋友…。\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	325881	32524	136928									1	0			
1	14	-1	u,考古學者的行蹤\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	74	80	3	a,	1	1	1	31263	149312.00000000	-57360.00000000	-2966.00000000	u,沒有條件限制\0	u,高達特城鎮商人 莉潔說他有一封信要轉交給多年前離開村莊的考古學家朋友...\0	0																																																																						0						0	0	0	180	0	3	15623	15624	57									3	325881	32524	136928									1	1			
1	15	1	u,甜美的細語\0	u,拜訪謎樣的死靈法師\0	u,商人 布拉底米爾說道，若想為他們所屬的團體工作，最好先到聖者之谷入口處見見謎樣的死靈法師。\\n\0	0															0															68064.00000000	-71712.00000000	-3712.00000000	60	0	3	u,謎樣的死靈法師\0	0	1	1	31302	44704.00000000	-47472.00000000	-800.00000000	u,沒有條件限制\0	u,布拉底米爾正在尋找一些生力軍，好對自己所屬的謎樣團體有所助益。雖然對這件事情並不感興趣，但他誘人的一句話，卻讓人難以拒絕…。\0	0																																																																						0						0	0	0	200	0	2	15623	15624										2	350531	28204										1	0			
1	15	2	u,甜美的細語\0	u,拜訪長老\0	u,而謎樣的死靈法師又指示去見一位管轄邪惡祭壇的長老。\\n\0	0															0															72704.00000000	-72480.00000000	-4478.00000000	60	0	3	u,長老\0	1	1	1	31302	44704.00000000	-47472.00000000	-800.00000000	u,沒有條件限制\0	u,布拉底米爾正在尋找一些生力軍，好對自己所屬的謎樣團體有所助益。雖然對這件事情並不感興趣，但他誘人的一句話，卻讓人難以拒絕…。\0	0																																																																						0						0	0	0	200	0	2	15623	15624										2	350531	28204										1	1			
1	15	-1	u,甜美的細語\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	60	0	3	a,	1	1	1	31302	44704.00000000	-47472.00000000	-800.00000000	u,沒有條件限制\0	u,布拉底米爾正在尋找一些生力軍，好對自己所屬的謎樣團體有所助益。雖然對這件事情並不感興趣，但他誘人的一句話，卻讓人難以拒絕…。\0	0																																																																						0						0	0	0	200	0	2	15623	15624										2	350531	28204										1	2			
1	16	1	u,即將來臨的黑暗\0	u,解開封印！\0	u,前往邪惡的祭壇解除隱藏的封印。\\n\0	0															0															72656.00000000	-72480.00000000	-4478.00000000	62	0	3	u,邪惡的祭壇\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	u,光輝染上黑暗任務已完成\0	u,長老要求在成為他們所屬團體的成員之前，必須要先通過一項的測試。\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	0			
1	16	2	u,即將來臨的黑暗\0	u,解開封印！\0	u,前往邪惡的祭壇解除隱藏的封印。\\n\0	0															0															95516.00000000	-87328.00000000	-3813.00000000	62	0	3	u,邪惡的祭壇\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	u,光輝染上黑暗任務已完成\0	u,長老要求在成為他們所屬團體的成員之前，必須要先通過一項的測試。\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	1			
1	16	3	u,即將來臨的黑暗\0	u,解開封印！\0	u,前往邪惡的祭壇解除隱藏的封印。\\n\0	0															0															69904.00000000	-83904.00000000	-4320.00000000	62	0	3	u,邪惡的祭壇\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	u,光輝染上黑暗任務已完成\0	u,長老要求在成為他們所屬團體的成員之前，必須要先通過一項的測試。\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	2			
1	16	4	u,即將來臨的黑暗\0	u,解開封印！\0	u,前往邪惡的祭壇解除隱藏的封印。\\n\0	0															0															78416.00000000	-75808.00000000	-4485.00000000	62	0	3	u,邪惡的祭壇\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	u,光輝染上黑暗任務已完成\0	u,長老要求在成為他們所屬團體的成員之前，必須要先通過一項的測試。\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	3			
1	16	5	u,即將來臨的黑暗\0	u,解開封印！\0	u,前往邪惡的祭壇解除隱藏的封印。\\n\0	0															0															89236.00000000	-92684.00000000	-3800.00000000	62	0	3	u,邪惡的祭壇\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	u,光輝染上黑暗任務已完成\0	u,長老要求在成為他們所屬團體的成員之前，必須要先通過一項的測試。\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	4			
1	16	6	u,即將來臨的黑暗\0	u,解開封印！\0	u,解除了封印。拿給在旁邊的長老吧。\\n\0	0															0															89204.00000000	-92656.00000000	-3800.00000000	62	0	3	u,長老\0	1	1	1	31517	0.00000000	0.00000000	0.00000000	u,光輝染上黑暗任務已完成\0	u,長老要求在成為他們所屬團體的成員之前，必須要先通過一項的測試。\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	5			
1	16	-1	u,即將來臨的黑暗\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	62	0	3	a,	1	1	1	31517	0.00000000	0.00000000	0.00000000	u,光輝染上黑暗任務已完成\0	u,長老要求在成為他們所屬團體的成員之前，必須要先通過一項測試...\0	0																																																																						0						0	17	0	200	0	2	15623	15624										2	865187	69172										1	6			
1	17	1	u,光輝染上黑暗\0	u,解開封印！\0	u,前往聖潔的祭壇，澆灑聖者之血。\\n\0	0															0															76656.00000000	-76416.00000000	-3602.00000000	61	0	3	u,聖潔的祭壇\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	u,甜美的細語任務已完成\0	u,長老要求針對那些妨礙他們的最大因素，也就是聖潔的祭壇裡進行某件事情…。\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	0			
1	17	2	u,光輝染上黑暗\0	u,解開封印！\0	u,前往聖潔的祭壇，澆灑聖者之血。\\n\0	0															0															97264.00000000	-90784.00000000	-2786.00000000	61	0	3	u,聖潔的祭壇\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	u,甜美的細語任務已完成\0	u,長老要求針對那些妨礙他們的最大因素，也就是聖潔的祭壇裡進行某件事情…。\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	1			
1	17	3	u,光輝染上黑暗\0	u,解開封印！\0	u,前往聖潔的祭壇，澆灑聖者之血。\\n\0	0															0															72750.00000000	-89153.00000000	-3106.00000000	61	0	3	u,聖潔的祭壇\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	u,甜美的細語任務已完成\0	u,長老要求針對那些妨礙他們的最大因素，也就是聖潔的祭壇裡進行某件事情…。\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	2			
1	17	4	u,光輝染上黑暗\0	u,解開封印！\0	u,前往聖潔的祭壇，澆灑聖者之血。\\n\0	0															0															91744.00000000	-75824.00000000	-3634.00000000	61	0	3	u,聖潔的祭壇\0	0	1	1	31517	0.00000000	0.00000000	0.00000000	u,甜美的細語任務已完成\0	u,長老要求針對那些妨礙他們的最大因素，也就是聖潔的祭壇裡進行某件事情…。\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	3			
1	17	5	u,光輝染上黑暗\0	u,解開封印！\0	u,將受託的事情辦妥了。去找在附近的長老吧。\\n\0	0															0															72704.00000000	-72480.00000000	-4478.00000000	61	0	3	u,長老\0	1	1	1	31517	0.00000000	0.00000000	0.00000000	u,甜美的細語任務已完成\0	u,長老要求針對那些妨礙他們的最大因素，也就是聖潔的祭壇裡進行某件事情…。\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	4			
1	17	-1	u,光輝染上黑暗\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	61	0	3	a,	1	1	1	31517	0.00000000	0.00000000	0.00000000	u,甜美的細語任務已完成\0	u,長老想要在那些妨礙他們的最大因素，也就是聖潔的祭壇內進行某件事情...\0	0																																																																						0						0	15	0	200	0	2	15623	15624										2	697040	54887										1	5			
1	18	1	u,遭遇黃金羊\0	u,收下貨物吧！\0	u,到魯因城鎮的倉庫拜訪倉庫管理員黛姬之後，領取要送去黃金羊傭兵團的補給品吧。\\n\0	0															0															43556.00000000	-48640.00000000	-800.00000000	66	76	3	u,倉庫管理員 黛姬\0	0	1	1	31314	43560.00000000	-48912.00000000	-800.00000000	u,沒有條件限制\0	u,倉庫管理員老闆--多那爾要求將軍用品運送到被派遣悲鳴的沼澤的黃金羊傭兵團，並建議先去見見自己的姪女--倉庫管理員黛姬...\0	0																																																																						0						0	0	0	200	0	3	15623	15624	57									3	126668	11731	40000									1	0			
1	18	2	u,遭遇黃金羊\0	u,邁向悲鳴的沼澤！\0	u,將從黛姬那兒接受的補給品箱子，轉交給在悲鳴的沼澤的傭兵隊補給兵 亞柏克隆比吧。\\n\0	0															0															69348.00000000	-50408.00000000	-3288.00000000	66	76	3	u,傭兵隊補給兵 亞柏克隆比\0	0	1	1	31314	43560.00000000	-48912.00000000	-800.00000000	u,沒有條件限制\0	u,倉庫管理員老闆--多那爾要求將軍用品運送到被派遣悲鳴的沼澤的黃金羊傭兵團，並建議先去見見自己的姪女--倉庫管理員黛姬...\0	0																																																																						0						0	0	0	200	0	3	15623	15624	57									3	126668	11731	40000									1	1			
1	18	-1	u,遭遇黃金羊\0	a,	a,	0															0															0.00000000	0.00000000	0.00000000	66	76	3	a,	1	1	1	31314	43560.00000000	-48912.00000000	-800.00000000	u,沒有條件限制\0	u,倉庫管理員老闆 多那爾要求將軍用品運送到被派遣悲鳴的沼澤的黃金羊傭兵團，並建議先去見見自己的姪女--倉庫管理員 黛姬...\0	0																																																																						0						0	0	0	200	0	3	15623	15624	57									3	126668	11731	40000									1	2			
